frame,english,gemini_swedish
Relative_time,"The girls came into school discussing the merits of a programme they had seen the [Target previous][Focal_occasion evening], a ` religious "" programme , Meeting Point , which had been about pre-marital sex . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,It was the manuscript of Lord Byron 's poem which I had retrieved from the floor on the [Target previous][Focal_occasion evening].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,[Target Previous][Focal_occasion studies]have tended to concentrate almost exclusively on scientists ' choices between different theories or explanations since such choices were regarded as the characteristic feature of science .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"[Target Previous][Focal_occasion discussions]had been inconclusive , and the initial response of the British cabinet in the autumn of 1950 was cool . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,Every horse owner seems to have their own theory or treatment which has worked on [Target previous][Focal_occasion injuries]and the veterinary profession can not agree on a common treatment .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"The racial card has been used to effect in [Target previous][Focal_occasion New York elections], but in Mr Giuliani 's case he is being criticised as an opportunist for his attacks on the city 's first black Democratic nominee . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,The [Target previous][Focal_occasion three landings attempted using the integral landing skid]resulted in three sets of broken rotors !,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Winner of his [Target previous][Focal_occasion six races], and fitted out in the Arkle colours of Anne Duchess of Westminster , he broke his elbow in a fall at the seventh fence and was destroyed . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"In 2003 , Libya admitted its [Target previous][Focal_occasion intentions]to acquire equipment needed to produce biological weapons ( BW ) . ",År 2003 erkände Libyen sina [Target tidigare][Focal_occasion avsikter] att förvärva utrustning som behövdes för att producera biologiska vapen ( BV ).
Relative_time,"First , was the experience gained in missile operations during the [Target previous][Focal_occasion three years], especially by the Missile Unit of the IRGC Air Force .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,QN : Have there been [Target previous][Focal_occasion negotiations]between Israel and the Palestinian authority ?,QN : Har det förekommit [Target tidigare][Focal_occasion förhandlingar] mellan Israel och den palestinska myndigheten ?
Relative_time,"Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( [Target Previous][Focal_occasion reports]have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and CW agents are produced and / or stored .","På grund av utmaningar som uppstår med en begränsad källa till inhemskt producerade prekursorer för kemiska stridsmedel, tror man att Nordkorea betonar produktionen av fosgen, senapsgas, sarin och V-medel. ( [Target Previous][Focal_occasion rapporter]har också påstått ett stort lager av sarin nervgas. ) År 2001, uppskattades det att det finns 12 anläggningar i DPRK där råkemikalier, prekursorer och kemiska stridsmedel produceras och/eller lagras."
Relative_time,Bill_Frist : Not with the [Target previous][Focal_participant Democratic leader]or or the current Democratic leader have ever I been slapped in the face with such an affront to the leadership of this grand institution .,Bill_Frist : Varken med den [Target föregående][Focal_participant demokratiska ledaren] eller den nuvarande demokratiska ledaren har jag någonsin blivit slagen i ansiktet med en sådan förolämpning mot ledarskapet för denna storslagna institution .
Relative_time,"Embalming would not have allowed for this and , [Focal_occasion had the person not been dead][Target prior][Landmark_occasion to the beginning of the operation], he certainly would be once it was all over . ","Balsamering skulle inte ha möjliggjort detta och, [Focal_occasion om personen inte hade varit död][Target före][Landmark_occasion operationens början], skulle han förvisso vara när det väl var över."
Relative_time,Care must be taken to ensure that [Focal_occasion the animals are dead][Target prior][Landmark_occasion to disposal]and it should be noted that mice 1 -- 8 days old take longer to die than adults .,Försiktighet måste iakttas för att säkerställa att [Focal_occasion djuren är döda][Target innan][Landmark_occasion bortskaffande] och det bör noteras att möss som är 1 -- 8 dagar gamla tar längre tid på sig att dö än vuxna.
Relative_time,Furthermore they include provisions for the assessment of [Target prior][Focal_occasion learning]and portability of credits that can be accumulated and eventually applied towards a formal qualification .,Vidare inkluderar de bestämmelser för bedömningen av [Target tidigare][Focal_occasion lärande] och överförbarhet av poäng som kan ackumuleras och slutligen tillämpas mot en formell kvalifikation.
Relative_time,"The police had been excluded from [Target prior][Focal_occasion knowledge of the arrests], but quickly built up an accurate picture . ","Polisen hade uteslutits från [Target före][Focal_occasion kännedom om gripandena], men byggde snabbt upp en korrekt bild."
Relative_time,All orders must be placed through the Departmental secretary with my [Target prior][Focal_occasion authority].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Standard trade discount is 20% , except by [Target prior][Focal_occasion arrangement]. ","Standard handelsrabatt är 20%, förutom genom [Target förhands][Focal_occasion överenskommelse]."
Relative_time,"Such may be the consequence of subletting council property without [Target prior][Focal_occasion approval]of the local authority , in order to live closer to college . ","Sådant kan vara konsekvensen av att hyra ut kommunal egendom i andra hand utan [Target tidigare][Focal_occasion godkännande] från den lokala myndigheten, för att bo närmare högskolan."
Relative_time,"This gave them a new experience of evaporation , as well as time to draw on their [Target prior][Focal_occasion experiences]. ","Detta gav dem en ny upplevelse av avdunstning, samt tid att dra nytta av deras [Target tidigare][Focal_occasion erfarenheter]."
Relative_time,"Admission even to the first initiation demanded [Target prior][Focal_occasion sanctification]and an exhausting day of pilgrimage , taken fasting , for fifteen miles along the Sacred Way from Athens , with many stops for worship at wayside shrines . ","Även tillträdet till den första invigningen krävde [Target tidigare][Focal_occasion helgelse] och en utmattande dag av pilgrimsfärd, som företogs fastande, under femton miles längs den Heliga Vägen från Aten, med många stopp för tillbedjan vid vägaltare."
