frame,english,gold standard,chatgpt_translation
Relative_time,The [Target previous][Focal_occasion three landings attempted using the integral landing skid]resulted in three sets of broken rotors !,De [Target tidigare][Focal_occasion tre landningarna som försökte med den integrerade landningsskidan] resulterade i tre uppsättningar trasiga rotorblad!,The [Target tidigare][Focal_occasion tre landningar försökte med den integrerade landningsskidan] resulterade i tre uppsättningar trasiga rotorblad!
Relative_time,"Winner of his [Target previous][Focal_occasion six races], and fitted out in the Arkle colours of Anne Duchess of Westminster , he broke his elbow in a fall at the seventh fence and was destroyed . ","Vinnaren av hans [Target tidigare][Focal_occasion sex lopp], och klädd i Arkle-färgerna för Anne hertiginnan av Westminster, bröt han armbågen i ett fall vid det sjunde hindret och avlivades.","Winner of his [Target tidigare][Focal_occasion sex lopp], och klädd i Arkle-färgerna för Anne hertiginnan av Westminster, bröt han armbågen i ett fall vid det sjunde hindret och avlivades."
Relative_time,"In 2003 , Libya admitted its [Target previous][Focal_occasion intentions]to acquire equipment needed to produce biological weapons ( BW ) . ",År 2003 erkände Libyen sina [Target tidigare][Focal_occasion avsikter] att skaffa utrustning som behövdes för att producera biologiska vapen (BP).,År 2003 erkände Libyen sina [Target tidigare][Focal_occasion avsikter] att skaffa utrustning som behövdes för att producera biologiska vapen (BP).
Relative_time,"First , was the experience gained in missile operations during the [Target previous][Focal_occasion three years], especially by the Missile Unit of the IRGC Air Force .","Först var den erfarenhet som förvärvades i missiloperationer under [Target tidigare][Focal_occasion tre år], särskilt av missilenheten inom IRGC:s flygvapen.","First , was the experience gained in missile operations during the [Target föregående][Focal_occasion tre år], especially by the Missile Unit of the IRGC Air Force ."
Relative_time,QN : Have there been [Target previous][Focal_occasion negotiations]between Israel and the Palestinian authority ?,QN : Har det varit [Target tidigare][Focal_occasion förhandlingar] mellan Israel och den palestinska myndigheten ?,QN : Har det varit [Target tidigare][Focal_occasion förhandlingar] mellan Israel och den palestinska myndigheten ?
Relative_time,"Due to challenges posed by a limited source of indigenously produced precursors for CW agents , it is believed that North Korea emphasizes production of phosgene , mustard , sarin , and V - agents. ( [Target Previous][Focal_occasion reports]have also alleged a large stock of sarin nerve agent. ) In 2001 , it was estimated that there are 12 facilities in the DPRK where raw chemicals , precursors , and CW agents are produced and / or stored .","På grund av utmaningar som orsakas av en begränsad källa av inhemskt producerade prekursorer för CW-medel , tror man att Nordkorea betonar produktionen av fosgen , senapsgas , sarin , och V - medel. ( [Target Tidigare][Focal_occasion rapporter]har också påstått ett stort lager av sarin nervmedel. ) År 2001 uppskattades att det finns 12 anläggningar i DPRK där råkemikalier , prekursorer , och CW-medel produceras och / eller lagras .","På grund av utmaningar som orsakas av en begränsad källa av inhemskt producerade prekursorer för CW-medel , tror man att Nordkorea betonar produktionen av fosgen , senapsgas , sarin , och V - medel. ( [Target Tidigare][Focal_occasion rapporter]har också påstått ett stort lager av sarin nervmedel. ) År 2001 uppskattades att det finns 12 anläggningar i DPRK där råkemikalier , prekursorer , och CW-medel produceras och / eller lagras ."
Relative_time,Bill_Frist : Not with the [Target previous][Focal_participant Democratic leader]or or the current Democratic leader have ever I been slapped in the face with such an affront to the leadership of this grand institution .,Bill_Frist : Varken med [Target tidigare][Focal_participant demokratiska ledare]eller den nuvarande demokratiska ledaren har jag någonsin fått en sådan förolämpning mot ledarskapet för denna stora institution slagen i ansiktet.,Bill_Frist : Inte med [Target tidigare][Focal_participant demokratiska ledare]eller den nuvarande demokratiska ledaren har jag någonsin fått en sådan förolämpning mot ledarskapet för denna stora institution slagen i ansiktet.
Relative_time,"Embalming would not have allowed for this and , [Focal_occasion had the person not been dead][Target prior][Landmark_occasion to the beginning of the operation], he certainly would be once it was all over . ","[Focal_occasion hade personen inte varit död][Target innan][Landmark_occasion början av operationen], så skulle balsameringen inte ha möjliggjorts för detta, han skulle verkligen vara det när allt var över.","[Focal_occasion hade personen inte varit död][Target innan][Landmark_occasion till början av operationen], så skulle balsameringen inte ha möjliggjorts för detta, han skulle verkligen vara det när allt var över."
Relative_time,Care must be taken to ensure that [Focal_occasion the animals are dead][Target prior][Landmark_occasion to disposal]and it should be noted that mice 1 -- 8 days old take longer to die than adults .,Omsorg måste iakttas för att säkerställa att [Focal_occasion djuren är döda][Target innan] dem [Landmark_occasion bortskaffas] och det bör noteras att möss 1 -- 8 dagar gamla tar längre tid att dö än vuxna.,Omsorg måste iakttas för att säkerställa att [Focal_occasion djuren är döda][Target innan][Landmark_occasion förorelse] och det bör noteras att möss 1 -- 8 dagar gamla tar längre tid att dö än vuxna.
Relative_time,Furthermore they include provisions for the assessment of [Target prior][Focal_occasion learning]and portability of credits that can be accumulated and eventually applied towards a formal qualification .,Dessutom inkluderar de bestämmelser för bedömning av [Target tidigare][Focal_occasion inlärning] och överförbarhet av meriter som kan ackumuleras och slutligen tillgodoräknas för en formell examen.,Furthermore they include provisions for the assessment of [Target tidigare][Fokalt_tillfälle inlärning]och överförbarhet av poäng som kan samlas och så småningom användas för en formell examen .
Relative_time,"The police had been excluded from [Target prior][Focal_occasion knowledge of the arrests], but quickly built up an accurate picture . ","Polisen hade uteslutits från [Target tidigare][Focal_occasion kunskap om gripandena], men byggde snabbt upp en korrekt bild.","Polisen hade uteslutits från [Target tidigare][Focal_occasion kunskap om gripandena], men byggde snabbt upp en korrekt bild."
Relative_time,All orders must be placed through the Departmental secretary with my [Target prior][Focal_occasion authority].,Alla beställningar måste göras genom avdelningssekreteraren med min [Target tidigare][Focal_occasion auktoritet].,Alla beställningar måste göras genom avdelningssekreteraren med min [Target tidigare][Focal_occasion myndighet].
Relative_time,"Standard trade discount is 20% , except by [Target prior][Focal_occasion arrangement]. ","Standard handelsrabatt är 20%, förutom vid [Target tidigare][Fokal_occasion arrangemang].","Standard handelsrabatt är 20%, förutom vid [Target tidigare][Fokal_tillfälle arrangemang]."
Relative_time,"Such may be the consequence of subletting council property without [Target prior][Focal_occasion approval]of the local authority , in order to live closer to college . ","Så kan följden bli av att hyra ut kommunal bostad i andra hand utan [Target föregående][Focal_occasion godkännande] från den lokala myndigheten, för att bo närmare högskolan.","Så kan följden bli av att hyra ut kommunal bostad i andra hand utan [Target föregående][Focal_occasion godkännande] från den lokala myndigheten, för att bo närmare högskolan."
Relative_time,"This gave them a new experience of evaporation , as well as time to draw on their [Target prior][Focal_occasion experiences]. ","Det gav dem en ny upplevelse av avdunstning, samt tid att dra nytta av deras [Target tidigare][Focal_occasion erfarenheter].","This gave them a new experience of evaporation , as well as time to draw on their [Target tidigare][Focal_occasion erfarenheter]."
Relative_time,"Admission even to the first initiation demanded [Target prior][Focal_occasion sanctification]and an exhausting day of pilgrimage , taken fasting , for fifteen miles along the Sacred Way from Athens , with many stops for worship at wayside shrines . ","Inträde till och med till den första [Target föregående][Focal_occasion helgelse]krävde en utmattande pilgrimsvandring hela dagen, genomförd på fastande mage, femton mil längs den Heliga Vägen från Aten, med många stopp för dyrkan vid vägkanten helgedomar.","Admission even to the first initiation demanded [Target föregående][Focal_occasion helgelse]och en utmattande pilgrimsvandring, tagen fastande, i femton mil längs Heliga Vägen från Aten, med många stopp för tillbedjan vid vägskydd."
